file,line,text
[Translated to English] src/nyilatkozat.html,468,"[Translated to English] Ön bármikor jogosult az adatkezeléshez adott hozzájárulást visszavonni, ilyen esetben a"
[Translated to English] src/nyilatkozat.html,469,"[Translated to English] megadott adatokat rendszereinkből töröljük. Kérjük azonban vegye figyelembe, hogy a még"
[Translated to English] src/nyilatkozat.html,470,"[Translated to English] nem teljesített megrendelés esetén a visszavonás azzal a következménnyel járhat, hogy"
[Translated to English] src/nyilatkozat.html,471,"[Translated to English] nem tudjuk Ön felé teljesíteni a kiszállítást. Emellett, ha a vásárlás már megvalósult,"
[Translated to English] src/nyilatkozat.html,472,[Translated to English] a számviteli előírások alapján a számlázással kapcsolatos adatokat nem törölhetjük
[Translated to English] src/nyilatkozat.html,473,"[Translated to English] rendszereinkből, valamint ha Önnek tartozása áll fenn felénk, akkor a követelés"
[Translated to English] src/nyilatkozat.html,474,[Translated to English] behajtásával kapcsolatos jogos érdek alapján adatait a hozzájárulás visszavonása esetén
[Translated to English] src/nyilatkozat.html,475,[Translated to English] is kezelhetjük.
[Translated to English] src/nyilatkozat.html,478,"[Translated to English] <p class=""blueHead"">A személyes adatokhoz való hozzáférés</a>"
[Translated to English] src/nyilatkozat.html,480,"[Translated to English] Ön jogosult arra, hogy az Adatkezelőtől visszajelzést kapjon arra vonatkozóan, hogy"
[Translated to English] src/nyilatkozat.html,481,"[Translated to English] személyes adatainak kezelése folyamatban van-e, és ha adatkezelés folyamatban van,"
[Translated to English] src/nyilatkozat.html,486,[Translated to English] a kezelt személyes adatokhoz hozzáférést kapjon és
[Translated to English] src/nyilatkozat.html,489,[Translated to English] a következő információkról az Adatkezelő tájékoztassa:
[Translated to English] src/nyilatkozat.html,493,[Translated to English] az adatkezelés céljai
[Translated to English] src/nyilatkozat.html,496,[Translated to English] az Önről kezelt személyes adatok kategóriái
[Translated to English] src/nyilatkozat.html,499,"[Translated to English] információ azon címzettekről vagy címzettek kategóriáiról, akikkel, illetve"
[Translated to English] src/nyilatkozat.html,500,[Translated to English] amelyekkel a személyes adatokat Adatkezelő közölte vagy közölni fogja
[Translated to English] src/nyilatkozat.html,503,"[Translated to English] a személyes adatok tárolásának tervezett időtartama, vagy ha ez nem lehetséges,"
[Translated to English] src/nyilatkozat.html,504,[Translated to English] ezen időtartam meghatározásának szempontjai
[Translated to English] src/nyilatkozat.html,507,"[Translated to English] az Ön azon joga, hogy kérelmezheti az Adatkezelőtől az Önre vonatkozó személyes"
[Translated to English] src/nyilatkozat.html,508,"[Translated to English] adatok helyesbítését, törlését vagy kezelésének korlátozását, és jogos érdeken"
[Translated to English] src/nyilatkozat.html,509,[Translated to English] alapuló adatkezelés esetén tiltakozhat az ilyen személyes adatok kezelése ellen
[Translated to English] src/nyilatkozat.html,512,[Translated to English] a felügyeleti hatósághoz címzett panasz benyújtásának joga
[Translated to English] src/nyilatkozat.html,515,"[Translated to English] ha az adatokat nem Öntől gyűjtötték be, a forrásukra vonatkozó minden elérhető"
[Translated to English] src/nyilatkozat.html,516,[Translated to English] információ
[Translated to English] src/nyilatkozat.html,519,"[Translated to English] az automatizált döntéshozatal tényéről (ha alkalmazott ilyen eljárás), ideértve a"
[Translated to English] src/nyilatkozat.html,520,"[Translated to English] profilalkotást is, valamint legalább ezekben az esetekben az alkalmazott logikára"
[Translated to English] src/nyilatkozat.html,521,"[Translated to English] és arra vonatkozóan érthető információkat, hogy az ilyen adatkezelés milyen"
[Translated to English] src/nyilatkozat.html,522,"[Translated to English] jelentőséggel, és Önre nézve milyen várható következményekkel bír"
[Translated to English] src/nyilatkozat.html,527,[Translated to English] A jog gyakorlásának célja az adatkezelés jogszerűségének megállapítására és
[Translated to English] src/nyilatkozat.html,528,"[Translated to English] ellenőrzésére irányulhat, ezért többszöri tájékoztatás kérés esetén Adatkezelő"
[Translated to English] src/nyilatkozat.html,529,[Translated to English] méltányos költségtérítést számolhat fel a tájékoztatás teljesítéséért cserébe
[Translated to English] src/nyilatkozat.html,530,"[Translated to English] A személyes adatokhoz való hozzáférést Adatkezelő úgy biztosítja, hogy az Ön"
[Translated to English] src/nyilatkozat.html,531,[Translated to English] azonosítását követően emailben juttatja el Önhöz a kezelt személyes adatokat és az
[Translated to English] src/nyilatkozat.html,532,[Translated to English] információkat.<br><br>
[Translated to English] src/nyilatkozat.html,533,"[Translated to English] Amennyiben regisztrációval rendelkezik, akkor a hozzáférést úgy biztosítjuk, hogy a"
[Translated to English] src/nyilatkozat.html,534,[Translated to English] felhasználói fiókjába belépve tudja az Önről kezelt személyes adatokat megtekinteni és
[Translated to English] src/nyilatkozat.html,535,[Translated to English] ellenőrizni.<br><br>
[Translated to English] src/nyilatkozat.html,536,"[Translated to English] Kérjük, hogy kérelmében jelölje meg, hogy a személyes adatokhoz kér hozzáférést, vagy"
[Translated to English] src/nyilatkozat.html,537,[Translated to English] az adatkezeléssel kapcsolatos információkat kéri.
[Translated to English] src/nyilatkozat.html,540,"[Translated to English] <p class=""blueHead"">Helyesbítéshez való jog</a>"
[Translated to English] src/nyilatkozat.html,542,"[Translated to English] Ön jogosult arra, hogy kérésére Adatkezelő késedelem nélkül helyesbítse az Önre"
[Translated to English] src/nyilatkozat.html,543,[Translated to English] vonatkozó pontatlan személyes adatokat.
[Translated to English] src/nyilatkozat.html,546,"[Translated to English] <p class=""blueHead"">Adatkezelés korlátozásához való jog</a>"
[Translated to English] src/nyilatkozat.html,548,"[Translated to English] Ön jogosult arra, hogy kérésére Adatkezelő korlátozza az adatkezelést, ha az alábbiak"
[Translated to English] src/nyilatkozat.html,549,[Translated to English] valamelyike teljesül:
[Translated to English] src/nyilatkozat.html,553,"[Translated to English] Ön vitatja a személyes adatok pontosságát, ez esetben a korlátozás arra az"
[Translated to English] src/nyilatkozat.html,554,"[Translated to English] időtartamra vonatkozik, amely lehetővé teszi, hogy Adatkezelő ellenőrizze a személyes"
[Translated to English] src/nyilatkozat.html,555,"[Translated to English] adatok pontosságát, ha a pontos adat azonnal megállapítható, akkor nem kerül sor a"
[Translated to English] src/nyilatkozat.html,556,[Translated to English] korlátozásra
[Translated to English] src/nyilatkozat.html,559,"[Translated to English] az adatkezelés jogellenes, de Ön ellenzi az adatok törlését bármely okból (például"
[Translated to English] src/nyilatkozat.html,560,"[Translated to English] azért mert az Ön számára jogi igény érvényesítése miatt fontosak az adatok), ezért"
[Translated to English] src/nyilatkozat.html,561,"[Translated to English] nem az adatok törlését kéri, hanem ehelyett kéri azok felhasználásának korlátozását"
[Translated to English] src/nyilatkozat.html,564,[Translated to English] az Adatkezelőnek már nincs szüksége a személyes adatokra a megjelölt adatkezelés
[Translated to English] src/nyilatkozat.html,565,"[Translated to English] céljából, de Ön igényli azokat jogi igények előterjesztéséhez, érvényesítéséhez vagy"
[Translated to English] src/nyilatkozat.html,566,[Translated to English] védelméhez vagy
[Translated to English] src/nyilatkozat.html,569,"[Translated to English] Ön tiltakozott az adatkezelés ellen, de Adatkezelő jogos érdeke is megalapozhatja az"
[Translated to English] src/nyilatkozat.html,570,"[Translated to English] adatkezelést, ez esetben amíg megállapításra nem kerül, hogy Adatkezelő jogos indokai"
[Translated to English] src/nyilatkozat.html,571,"[Translated to English] elsőbbséget élveznek-e az Ön jogos indokaival szemben, az adatkezelést korlátozni"
[Translated to English] src/nyilatkozat.html,576,"[Translated to English] Ha az adatkezelés korlátozás alá esik, az ilyen személyes adatokat a tárolás"
[Translated to English] src/nyilatkozat.html,577,"[Translated to English] kivételével csak az érintett hozzájárulásával, vagy jogi igények előterjesztéséhez,"
[Translated to English] src/nyilatkozat.html,578,"[Translated to English] érvényesítéséhez vagy védelméhez, vagy más természetes vagy jogi személy jogainak"
[Translated to English] src/nyilatkozat.html,579,"[Translated to English] védelme érdekében, vagy az Unió, illetve valamely tagállam fontos közérdekéből lehet"
[Translated to English] src/nyilatkozat.html,581,[Translated to English] Adatkezelő az adatkezelés korlátozásának feloldásáról előzetesen (legalább a korlátozás
[Translated to English] src/nyilatkozat.html,582,[Translated to English] feloldását megelőző 3 munkanappal) tájékoztatja Önt.
[Translated to English] src/nyilatkozat.html,585,"[Translated to English] <p class=""blueHead"">Törléshez - elfeledtetéshez való jog</p>"
[Translated to English] src/nyilatkozat.html,587,"[Translated to English] Ön jogosult arra, hogy Adatkezelő indokolatlan késedelem nélkül törölje az Önre"
[Translated to English] src/nyilatkozat.html,588,[Translated to English] vonatkozó
[Translated to English] src/nyilatkozat.html,589,"[Translated to English] személyes adatokat, ha az alábbi indokok valamelyike fennáll:"
[Translated to English] src/nyilatkozat.html,593,"[Translated to English] a személyes adatokra már nincs szükség abból a célból, amelyből azokat Adatkezelő"
[Translated to English] src/nyilatkozat.html,594,[Translated to English] gyűjtötte vagy más módon kezelte
[Translated to English] src/nyilatkozat.html,597,[Translated to English] Ön visszavonja hozzájárulását és az adatkezelésnek nincs más jogalapja
[Translated to English] src/nyilatkozat.html,600,"[Translated to English] Ön tiltakozik a jogos érdeken alapuló adatkezelés ellen, és nincs elsőbbséget élvező"
[Translated to English] src/nyilatkozat.html,601,[Translated to English] jogszerű ok (azaz jogos érdek) az adatkezelésre
[Translated to English] src/nyilatkozat.html,604,[Translated to English] a személyes adatokat Adatkezelő jogellenesen kezelte és ez a panasz alapján
[Translated to English] src/nyilatkozat.html,605,[Translated to English] megállapítást nyert
[Translated to English] src/nyilatkozat.html,608,[Translated to English] a személyes adatokat az Adatkezelőre alkalmazandó uniós vagy tagállami jogban előírt
[Translated to English] src/nyilatkozat.html,609,[Translated to English] jogi kötelezettség teljesítéséhez törölni kell
[Translated to English] src/nyilatkozat.html,613,[Translated to English] Ha az Adatkezelő bármely jogszerű oknál fogva nyilvánosságra hozta az Önről kezelt
[Translated to English] src/nyilatkozat.html,614,"[Translated to English] személyes adatot, és bármely fent megjelölt okból törölni köteles azt, az elérhető"
[Translated to English] src/nyilatkozat.html,615,[Translated to English] technológia és a megvalósítás költségeinek figyelembevételével köteles megtenni az
[Translated to English] src/nyilatkozat.html,616,"[Translated to English] észszerűen elvárható lépéseket – ideértve technikai intézkedéseket – annak érdekében,"
[Translated to English] src/nyilatkozat.html,617,"[Translated to English] hogy tájékoztassa az adatokat kezelő más adatkezelőket, hogy Ön kérelmezte a szóban"
[Translated to English] src/nyilatkozat.html,618,"[Translated to English] forgó személyes adatokra mutató linkek vagy e személyes adatok másolatának, illetve"
[Translated to English] src/nyilatkozat.html,619,[Translated to English] másodpéldányának törlését.<br><br>
[Translated to English] src/nyilatkozat.html,620,"[Translated to English] A törlés nem alkalmazandó, amennyiben az adatkezelés szükséges:"
[Translated to English] src/nyilatkozat.html,624,[Translated to English] a véleménynyilvánítás szabadságához és a tájékozódáshoz való jog gyakorlása céljából
[Translated to English] src/nyilatkozat.html,627,"[Translated to English] a személyes adatok kezelését előíró, az adatkezelőre alkalmazandó uniós vagy"
[Translated to English] src/nyilatkozat.html,628,[Translated to English] tagállami jog szerinti kötelezettség teljesítése (ilyen eset a számlázás keretében
[Translated to English] src/nyilatkozat.html,629,"[Translated to English] megvalósuló adatkezelés, mivel a számla megőrzését jogszabály írja elő), illetve"
[Translated to English] src/nyilatkozat.html,630,[Translated to English] közérdekből vagy az adatkezelőre ruházott közhatalmi jogosítvány gyakorlása keretében
[Translated to English] src/nyilatkozat.html,631,[Translated to English] végzett feladat végrehajtása céljából
[Translated to English] src/nyilatkozat.html,634,"[Translated to English] jogi igények előterjesztéséhez, érvényesítéséhez, illetve védelméhez (pl.: ha"
[Translated to English] src/nyilatkozat.html,635,"[Translated to English] Adatkezelőnek Ön felé követelése áll fenn és azt még nem teljesítette, vagy"
[Translated to English] src/nyilatkozat.html,636,"[Translated to English] fogyasztói, adatkezelési panasz intézése van folyamatban)."
[Translated to English] src/nyilatkozat.html,640,"[Translated to English] <p class=""blueHead"">Tiltakozáshoz való jog</p>"
[Translated to English] src/nyilatkozat.html,642,"[Translated to English] Ön jogosult arra, hogy a saját helyzetével kapcsolatos okokból bármikor tiltakozzon"
[Translated to English] src/nyilatkozat.html,643,[Translated to English] személyes adatainak jogos érdeken alapuló kezelése ellen. Ebben az esetben Adatkezelő a
[Translated to English] src/nyilatkozat.html,644,"[Translated to English] személyes adatokat nem kezelheti tovább, kivéve, ha az bizonyítja, hogy az adatkezelést"
[Translated to English] src/nyilatkozat.html,645,"[Translated to English] olyan kényszerítő erejű jogos okok indokolják, amelyek elsőbbséget élveznek az Ön"
[Translated to English] src/nyilatkozat.html,646,"[Translated to English] érdekeivel, jogaival és szabadságaival szemben, vagy amelyek jogi igények"
[Translated to English] src/nyilatkozat.html,647,"[Translated to English] előterjesztéséhez, érvényesítéséhez vagy védelméhez kapcsolódnak. Ha a személyes adatok"
[Translated to English] src/nyilatkozat.html,648,"[Translated to English] kezelése közvetlen üzletszerzés érdekében történik, Ön jogosult arra, hogy bármikor"
[Translated to English] src/nyilatkozat.html,649,"[Translated to English] tiltakozzon az Önre vonatkozó személyes adatok e célból történő kezelése ellen, ideértve"
[Translated to English] src/nyilatkozat.html,650,"[Translated to English] a profilalkotást is, amennyiben az a közvetlen üzletszerzéshez kapcsolódik. Ha Ön"
[Translated to English] src/nyilatkozat.html,651,"[Translated to English] tiltakozik a személyes adatok közvetlen üzletszerzés érdekében történő kezelése ellen,"
[Translated to English] src/nyilatkozat.html,652,[Translated to English] akkor a személyes adatok a továbbiakban e célból nem kezelhetők.
[Translated to English] src/nyilatkozat.html,655,"[Translated to English] <p class=""blueHead"">Hordozhatósághoz való jog</p>"
[Translated to English] src/nyilatkozat.html,656,"[Translated to English] Amennyiben az adatkezelés automatizált módon valósul meg, vagy ha az adatkezelés az Ön"
[Translated to English] src/nyilatkozat.html,657,"[Translated to English] önkéntes hozzájárulásán alapul, Önnek joga van arra, hogy kérje Adatkezelőtől, hogy az"
[Translated to English] src/nyilatkozat.html,658,"[Translated to English] Ön által az Adatkezelő részére megadott adatokat megkapja, amit Adatkezelő xml, JSON,"
[Translated to English] src/nyilatkozat.html,659,"[Translated to English] vagy csv formátumban bocsát az Ön rendelkezésére, ha ez technikailag megvalósítható,"
[Translated to English] src/nyilatkozat.html,660,"[Translated to English] akkor kérheti, hogy az Adatkezelő az adatokat ebben a formában más adatkezelő számára"
[Translated to English] src/nyilatkozat.html,661,[Translated to English] továbbítsa.
[Translated to English] src/nyilatkozat.html,664,"[Translated to English] <p class=""blueHead"">Automatizált döntéshozatal</p>"
[Translated to English] src/nyilatkozat.html,666,"[Translated to English] Ön jogosult arra, hogy ne terjedjen ki Önre az olyan, kizárólag automatizált"
[Translated to English] src/nyilatkozat.html,667,"[Translated to English] adatkezelésen alapuló döntés hatálya (ideértve a profilalkotást is), amely Önre nézve"
[Translated to English] src/nyilatkozat.html,668,[Translated to English] joghatással járna vagy Önt hasonlóképpen jelentős mértékben érintené. Ezekben az
[Translated to English] src/nyilatkozat.html,669,"[Translated to English] esetekben Adatkezelő köteles megfelelő intézkedéseket tenni az érintett jogainak,"
[Translated to English] src/nyilatkozat.html,670,"[Translated to English] szabadságainak és jogos érdekeinek védelme érdekében, ideértve az érintettnek legalább"
[Translated to English] src/nyilatkozat.html,671,"[Translated to English] azt a jogát, hogy az adatkezelő részéről emberi beavatkozást kérjen, álláspontját"
[Translated to English] src/nyilatkozat.html,672,"[Translated to English] kifejezze, és a döntéssel szemben kifogást nyújtson be.<br><br>"
[Translated to English] src/nyilatkozat.html,674,"[Translated to English] A fentiek nem alkalmazandóak abban az esetben, ha a döntés:"
[Translated to English] src/nyilatkozat.html,678,[Translated to English] Ön és az adatkezelő közötti szerződés megkötése vagy teljesítése érdekében szükséges;
[Translated to English] src/nyilatkozat.html,681,[Translated to English] meghozatalát az adatkezelőre alkalmazandó olyan uniós vagy tagállami jog teszi
[Translated to English] src/nyilatkozat.html,682,"[Translated to English] lehetővé, amely Ön jogainak és szabadságainak, valamint jogos érdekeinek védelmét"
[Translated to English] src/nyilatkozat.html,683,[Translated to English] szolgáló megfelelő intézkedéseket is megállapít vagy
[Translated to English] src/nyilatkozat.html,686,[Translated to English] az Ön kifejezett hozzájárulásán alapul.
[Translated to English] src/nyilatkozat.html,690,"[Translated to English] <p class=""blueHead"">Adatvédelmi nyilvántartásba történő bejelentkezés</p>"
[Translated to English] src/nyilatkozat.html,692,[Translated to English] Az Infotv. rendelkezései értelmében az Adatkezelőnek bizonyos adatkezeléseit be kellett
[Translated to English] src/nyilatkozat.html,693,[Translated to English] jelentenie az adatvédelmi nyilvántartásba. Ez a bejelentési kötelezettség 2018. május
[Translated to English] src/nyilatkozat.html,694,[Translated to English] 25. napjával megszűnt.
[Translated to English] src/nyilatkozat.html,697,"[Translated to English] <p class=""blueHead"">Adatbiztonsági intézkedések</p>"
[Translated to English] src/nyilatkozat.html,699,"[Translated to English] Az Adatkezelő kijelenti, hogy megfelelő biztonsági intézkedéseket hozott annak"
[Translated to English] src/nyilatkozat.html,700,"[Translated to English] érdekében, hogy a személyes adatok védje a jogosulatlan hozzáférés, megváltoztatás,"
[Translated to English] src/nyilatkozat.html,701,"[Translated to English] továbbítás, nyilvánosságra hozatal, törlés vagy megsemmisítés, valamint a véletlen"
[Translated to English] src/nyilatkozat.html,702,"[Translated to English] megsemmisülés és sérülés, továbbá az alkalmazott technika megváltozásából fakadó"
[Translated to English] src/nyilatkozat.html,703,[Translated to English] hozzáférhetetlenné válás ellen.<br><br>
[Translated to English] src/nyilatkozat.html,704,[Translated to English] Az Adatkezelő a szervezeti és technikai lehetőségekhez képest mindent megtesz annak
[Translated to English] src/nyilatkozat.html,705,"[Translated to English] érdekében, hogy adatfeldolgozói is megfelelő adatbiztonsági intézkedéseket tegyenek,"
[Translated to English] src/nyilatkozat.html,706,[Translated to English] amikor az Ön személyes adataival dolgoznak.
[Translated to English] src/nyilatkozat.html,709,"[Translated to English] <p class=""blueHead"">Jogorvoslati lehetőségek</p>"
[Translated to English] src/nyilatkozat.html,711,"[Translated to English] Amennyiben Ön szerint az Adatkezelő megsértette valamely, az adatkezelésre vonatkozó"
[Translated to English] src/nyilatkozat.html,712,"[Translated to English] törvényi rendelkezést, vagy nem teljesítette valamely kérelmét, akkor vélelmezett"
[Translated to English] src/nyilatkozat.html,713,[Translated to English] jogellenes adatkezelés megszüntetése érdekében a Nemzeti Adatvédelmi és
[Translated to English] src/nyilatkozat.html,714,[Translated to English] Információszabadság Hatóság vizsgálati eljárását kezdeményezheti (levelezési cím: 1530
[Translated to English] src/nyilatkozat.html,717,"[Translated to English] Tájékoztatjuk emellett arról is, hogy az adatkezelésre vonatkozó törvényi rendelkezések"
[Translated to English] src/nyilatkozat.html,718,"[Translated to English] megsértése esetén, vagy ha az Adatkezelő nem teljesítette valamely kérelmét, akkor az"
[Translated to English] src/nyilatkozat.html,719,[Translated to English] Adatkezelővel szemben polgári pert indíthat bíróság előtt.
[Translated to English] src/nyilatkozat.html,722,"[Translated to English] <p class=""blueHead"">Adatkezelési tájékoztató módosítása</p>"
[Translated to English] src/nyilatkozat.html,724,"[Translated to English] Az Adatkezelő fenntartja a jogot, hogy jelen adatkezelési tájékoztatót az adatkezelés"
[Translated to English] src/nyilatkozat.html,725,[Translated to English] célját és jogalapját nem érintő módon módosítsa. A honlap módosítás hatálybalépését
[Translated to English] src/nyilatkozat.html,726,[Translated to English] követő használatával elfogadja a módosított adatkezelési tájékoztatót.<br><br>
[Translated to English] src/nyilatkozat.html,728,[Translated to English] Amennyiben az Adatkezelő a gyűjtött adatokkal kapcsolatban a gyűjtésük céljától eltérő
[Translated to English] src/nyilatkozat.html,729,[Translated to English] célból további adatkezelést kíván végezni a további adatkezelést megelőzően tájékoztatja
[Translated to English] src/nyilatkozat.html,730,[Translated to English] Önt az adatkezelés céljáról és az alábbi információkról:
[Translated to English] src/nyilatkozat.html,734,"[Translated to English] a személyes adatok tárolásának időtartamáról, vagy ha ez nem lehetséges, akkor az"
[Translated to English] src/nyilatkozat.html,735,[Translated to English] időtartam meghatározásának szempontjairól
[Translated to English] src/nyilatkozat.html,738,"[Translated to English] azon jogáról, hogy kérelmezheti az Adatkezelőtől az Önre vonatkozó személyes adatokhoz"
[Translated to English] src/nyilatkozat.html,739,"[Translated to English] való hozzáférést, azok helyesbítését, törlését vagy kezelésének korlátozását, és jogos"
[Translated to English] src/nyilatkozat.html,740,"[Translated to English] érdeken alapuló adatkezelés esetén tiltakozhat a személyes adatok kezelése ellen,"
[Translated to English] src/nyilatkozat.html,741,"[Translated to English] valamint a hozzájáruláson, vagy szerződéses kapcsolaton alapuló adatkezelés esetén"
[Translated to English] src/nyilatkozat.html,742,[Translated to English] kérheti az adathordozhatósághoz való jog biztosítását
[Translated to English] src/nyilatkozat.html,745,"[Translated to English] hozzájáruláson alapuló adatkezelés esetén arról, hogy a hozzájárulást Ön bármikor"
[Translated to English] src/nyilatkozat.html,749,[Translated to English] a felügyeleti hatósághoz címzett panasz benyújtásának jogáról
[Translated to English] src/nyilatkozat.html,752,"[Translated to English] arról, hogy a személyes adat szolgáltatása jogszabályon vagy szerződéses"
[Translated to English] src/nyilatkozat.html,753,"[Translated to English] kötelezettségen alapul vagy szerződés kötésének előfeltétele-e, valamint hogy az Ön"
[Translated to English] src/nyilatkozat.html,754,"[Translated to English] köteles-e a személyes adatokat megadni, továbbá hogy milyen lehetséges"
[Translated to English] src/nyilatkozat.html,755,[Translated to English] következményeikkel járhat az adatszolgáltatás elmaradása
[Translated to English] src/nyilatkozat.html,758,"[Translated to English] az automatizált döntéshozatal tényéről (ha alkalmazott ilyen eljárás), ideértve a"
[Translated to English] src/nyilatkozat.html,759,"[Translated to English] profilalkotást is, valamint legalább ezekben az esetekben az alkalmazott logikára és"
[Translated to English] src/nyilatkozat.html,760,"[Translated to English] arra vonatkozóan érthető információkat, hogy az ilyen adatkezelés milyen jelentőséggel,"
[Translated to English] src/nyilatkozat.html,761,[Translated to English] és Önre nézve milyen várható következményekkel bír.
[Translated to English] src/nyilatkozat.html,765,"[Translated to English] Az adatkezelés csak ezt követően kezdődhet meg, amennyiben az adatkezelés jogalapja"
[Translated to English] src/nyilatkozat.html,766,"[Translated to English] hozzájárulás, az adatkezeléshez a tájékoztatáson felül Önnek hozzá is kell járulnia."
[Translated to English] src/nyilatkozat.html,769,[Translated to English] jelen dokumentum a webshop működésével kapcsolatban minden releváns adatkezelési
[Translated to English] src/nyilatkozat.html,770,[Translated to English] információt tartalmaz az Európai Unió 2016/679 számú Általános Adatvédelmi Rendelete (a
[Translated to English] src/nyilatkozat.html,771,[Translated to English] továbbiakban: Rendelet. GDPR) és a 2011. évi CXII. tv. (a továbbiakban: Infotv.) alapján.
[Translated to English] src/nyilatkozat.html,773,"[Translated to English] <p class=""blueHead"">Postán maradó és postapontos kézbesítés</p>"
[Translated to English] src/nyilatkozat.html,775,"[Translated to English] Felhívjuk a figyelmét, hogy a Magyar Posta Zrt. a mindenkor hatályos adatkezelési"
[Translated to English] src/nyilatkozat.html,776,"[Translated to English] tájékoztatóban foglaltak szerint azonosítja a címzettet, ezért adott esetben az Ön"
[Translated to English] src/nyilatkozat.html,777,[Translated to English] személyes adatainak megadását kérheti a kézbesítéskor postai illetve postapontos
[Translated to English] src/nyilatkozat.html,778,[Translated to English] átvételnél.
[Translated to English] src/nyilatkozat.html,783,[Translated to English] Nyilatkozat Letöltése
[Translated to English] src/offline.html,9,"[Translated to English] <meta name=""description"" content=""Úgy tűnik valami probléma van a hálózattal"">"
[Translated to English] src/offline.html,26,"[Translated to English] Úgy tűnik, hogy offline vagy"
[Translated to English] src/includes/galleria/src/plugins/history/demo.html,60,"[Translated to English] <img title=""Grjótagjá caves in summer 2009"""
[Translated to English] src/js/buyItem.js,125,[Translated to English] <div><b>Ország: </b>${billingCountry}</div>
[Translated to English] src/js/buyItem.js,131,[Translated to English] <div><b>Cégnév: </b>${billingCompname}</div>
[Translated to English] src/js/buyItem.js,132,[Translated to English] <div><b>Adószám: </b>${billingCompnum}</div>
[Translated to English] src/js/buyItem.js,140,[Translated to English] <div><b>Cégnév: </b>${normalCompname}</div>
[Translated to English] src/js/buyItem.js,141,[Translated to English] <div><b>Adószám: </b>${normalCompnum}</div>
[Translated to English] src/js/buildCategory.js,11,[Translated to English] - category is 'Legnépszerűbb' which is marked as is_best in db
[Translated to English] src/js/buildCategory.js,12,[Translated to English] - catgegory is 'Összes' when we list all products from every category
[Translated to English] src/js/buildCategory.js,16,[Translated to English] if (category == 'Legnépszerűbb') {
[Translated to English] src/js/buildCategory.js,18,[Translated to English] } else if (category == 'Összes') {
[Translated to English] src/js/item.js,97,[Translated to English] displayErrorMsg(`Egyféle termékből maximum ${MAX_QUANTITY}db rendelhető`);
[Translated to English] src/js/buy.js,38,"[Translated to English] let countries = [""Albánia"", ""Andorra"", ""Argentína"", ""Ausztrália"", ""Ausztria"", ""Azerbajdzsán"","
[Translated to English] src/js/buy.js,39,"[Translated to English] ""Belgium"", ""Bosznia-Hercegovina"", ""Brazília"", ""Bulgária"", ""Kanada"", ""Chile"", ""Kína"","
[Translated to English] src/js/buy.js,40,"[Translated to English] ""Horvátország"", ""Kuba"", ""Ciprus"", ""Cseh köztársaság"", ""Dánia"", ""Egyiptom"", ""Észtország"","
[Translated to English] src/js/buy.js,41,"[Translated to English] ""Faroe-szigetek"", ""Finnország"", ""Franciaország"", ""Grúzia"", ""Németország"", ""Gibraltár"","
[Translated to English] src/js/buy.js,42,"[Translated to English] ""Görögország"", ""Hong Kong"", ""Magyarország"", ""Izland"", ""India"", ""Indonézia"", ""Irán"", ""Irak"","
[Translated to English] src/js/buy.js,43,"[Translated to English] ""Írország"", ""Izrael"", ""Olaszország"", ""Japán"", ""Kazahsztán"", ""Dél-Koreai Köztársaság"","
[Translated to English] src/js/buy.js,45,"[Translated to English] ""Lettország"", ""Liechtenstein"", ""Litvánia"", ""Luxemburg"", ""Makedónia"", ""Malajzia"", ""Málta"","
[Translated to English] src/js/buy.js,46,"[Translated to English] ""Mexikó"", ""Monaco"", ""Marokkó"", ""Hollandia"", ""Új-Zéland"", ""Norvégia"", ""Paraguay"","
[Translated to English] src/js/buy.js,47,"[Translated to English] ""Fülöp-szigetek"", ""Lengyelország"", ""Portugália"", ""Katar"", ""Románia"", ""Oroszország"","
[Translated to English] src/js/buy.js,48,"[Translated to English] ""San Marino"", ""Szaud-Arábia"", ""Szlovákia"", ""Szlovénia"", ""Dél-afrikai Köztársaság"","
[Translated to English] src/js/buy.js,49,"[Translated to English] ""Spanyolország"", ""Svédország"", ""Svájc"", ""Thaiföld"", ""Tunézia"", ""Törökország"","
[Translated to English] src/js/buy.js,50,"[Translated to English] ""Türkmenisztán"","
[Translated to English] src/js/buy.js,51,"[Translated to English] ""Ukrajna"", ""Egyesült Arab Emirátusok"", ""Egyesült Királyság"", ""Amerikai Egyesült Államok"","
[Translated to English] src/js/buy.js,52,"[Translated to English] ""Uruguay"", ""Üzbégisztán"", ""Vatikáni városállam"", ""Venezuela"", ""Vietnám"", ""Szerbia"","
[Translated to English] src/js/buy.js,53,"[Translated to English] ""Koszovó"","
[Translated to English] src/js/buy.js,54,"[Translated to English] ""Montenegró""];"
[Translated to English] src/js/buy.js,304,[Translated to English] if (countries[i] === 'Magyarország' || countries[i] === 'Hungary') selected = 'selected';
[Translated to English] src/js/buy.js,455,[Translated to English] _('selectedPacketaPoint').innerHTML = 'Ez a csomagpont jelenleg nem elérhető';
[Translated to English] src/includes/galleria/dist/plugins/history/demo.html,60,"[Translated to English] <img title=""Grjótagjá caves in summer 2009"""
[Translated to English] src/js/main.js,100,[Translated to English] if (cat === 'Összes') {
[Translated to English] src/js/buildBlog.js,20,"[Translated to English] if (/^frankli/i.test(a.replace(/\s+/g, ' ')) || /m[aá]rk/i.test(author)) {"
